DEBUG 2017-05-17 13:25:57,269 apifuncs 25604 20832 API_GetPublishData [[{u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 16, 16, 32, 4), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 230L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u63a2\u5bfb\u5b9d\u7269'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 10, 18, 20), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 229L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 15, 47, 41), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 224L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u63a2\u5bfb\u5b9d\u7269'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 15, 3, 26), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 222L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u5168\u7f51\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 10, 14, 32, 33), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 218L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u767e\u5ea6'}, {u'packagepath': u'\u574e\u574e\u5777\u5777', u'publishtime': datetime.datetime(2017, 5, 10, 14, 30, 30), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51721068', u'id': 217L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'qq\u6d4f\u89c8\u5668'}, {u'packagepath': u'test', u'publishtime': datetime.datetime(2017, 5, 10, 0, 0), u'flag': u'3432323', u'remarks': u'3432323', u'opuser': u'test', u'apkver': u'51741087', u'id': 215L, u'iidcode': u'3432323', u'packagesize': u'33', u'hostver': u'10100051', u'packagemd5': u'8a8e2bcfc9e2388602c68dba02f19e1d', u'channel': u'\u6d4b\u8bd5\u6e20\u9053'}, {u'packagepath': u'test', u'publishtime': datetime.datetime(2017, 5, 10, 0, 0), u'flag': u'3432323', u'remarks': u'3432323', u'opuser': u'test', u'apkver': u'51741087', u'id': 216L, u'iidcode': u'3432323', u'packagesize': u'33', u'hostver': u'10100052', u'packagemd5': u'8a8e2bcfc9e2388602c68dba02f19e1d', u'channel': u'\u6d4b\u8bd5\u6e20\u9053'}, {u'packagepath': u'ftp://10.60.80.70test', u'publishtime': datetime.datetime(2017, 5, 9, 22, 30), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'pangjian', u'apkver': u'51761034', u'id': 228L, u'iidcode': u'20170509201412', u'packagesize': u'23441412', u'hostver': u'10100054', u'packagemd5': u'f201d39ba0dfeb1f03a1d03e9df2827e', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u53ef\u4ee5\u53d1\u5e03\u4e86\u5427', u'publishtime': datetime.datetime(2017, 5, 9, 14, 51), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 213L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u8003\u8651\u5ba2\u6237', u'publishtime': datetime.datetime(2017, 5, 9, 14, 7), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 212L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u53d1\u5e03\u5bbf\u4e3b', u'publishtime': datetime.datetime(2017, 5, 9, 13, 49), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 211L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8', u'publishtime': datetime.datetime(2017, 5, 9, 13, 48), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'hujun', u'apkver': u'51721068', u'id': 210L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8', u'publishtime': datetime.datetime(2017, 5, 9, 13, 46), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 209L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5361\u8def\u91cc\u7a7a\u95f4\u770b', u'publishtime': datetime.datetime(2017, 5, 9, 12, 46), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 208L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'llljlklkjkjlkjlk', u'publishtime': datetime.datetime(2017, 5, 9, 12, 33), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 207L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86', u'publishtime': datetime.datetime(2017, 5, 9, 12, 17), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 206L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u574e\u574e\u5777\u5777', u'publishtime': datetime.datetime(2017, 5, 9, 12, 5), u'flag': u'', u'remarks': u'flag=5\r\n', u'opuser': u'test', u'apkver': u'51721068', u'id': 205L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'\u5580\u5580\u5580', u'publishtime': datetime.datetime(2017, 5, 9, 11, 58), u'flag': u'test', u'remarks': u'flag=5\r\n', u'opuser': u'', u'apkver': u'51721068', u'id': 204L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}, {u'packagepath': u'12345678', u'publishtime': datetime.datetime(2017, 5, 9, 11, 56), u'flag': u'test', u'remarks': u'flag=5\r\n', u'opuser': u'', u'apkver': u'51721068', u'id': 203L, u'iidcode': u'20170508192357', u'packagesize': u'23392553', u'hostver': u'10100054', u'packagemd5': u'2b9a7c492e639ff6e03a251120f98e18', u'channel': u'\u624b\u52a9\u6e20\u9053'}], 7]
DEBUG 2017-05-17 13:25:57,269 apifuncs 25604 20832 API_GetPublishData ----------------------------------------------------------------------------------------------------
DEBUG 2017-05-17 13:25:57,269 apifuncs 25604 20832 API_GetPublishData {"msg": "ok", "errorcode": "null", "datalist": [{"packagepath": "ftp://10.60.80.70test", "publishtime": "2017-05-16 16:32:04", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 230, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u63a2\u5bfb\u5b9d\u7269"}, {"packagepath": "ftp://10.60.80.70test", "publishtime": "2017-05-10 18:20:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 229, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86", "publishtime": "2017-05-10 15:47:41", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51721068", "id": 224, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u63a2\u5bfb\u5b9d\u7269"}, {"packagepath": "\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86", "publishtime": "2017-05-10 15:03:26", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51721068", "id": 222, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u5168\u7f51\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86", "publishtime": "2017-05-10 14:32:33", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51721068", "id": 218, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u767e\u5ea6"}, {"packagepath": "\u574e\u574e\u5777\u5777", "publishtime": "2017-05-10 14:30:30", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51721068", "id": 217, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "qq\u6d4f\u89c8\u5668"}, {"packagepath": "test", "publishtime": "2017-05-10 00:00:00", "flag": "3432323", "remarks": "3432323", "opuser": "test", "apkver": "51741087", "id": 215, "iidcode": "3432323", "packagesize": "33", "hostver": "10100051", "packagemd5": "8a8e2bcfc9e2388602c68dba02f19e1d", "channel": "\u6d4b\u8bd5\u6e20\u9053"}, {"packagepath": "test", "publishtime": "2017-05-10 00:00:00", "flag": "3432323", "remarks": "3432323", "opuser": "test", "apkver": "51741087", "id": 216, "iidcode": "3432323", "packagesize": "33", "hostver": "10100052", "packagemd5": "8a8e2bcfc9e2388602c68dba02f19e1d", "channel": "\u6d4b\u8bd5\u6e20\u9053"}, {"packagepath": "ftp://10.60.80.70test", "publishtime": "2017-05-09 22:30:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "pangjian", "apkver": "51761034", "id": 228, "iidcode": "20170509201412", "packagesize": "23441412", "hostver": "10100054", "packagemd5": "f201d39ba0dfeb1f03a1d03e9df2827e", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u53ef\u4ee5\u53d1\u5e03\u4e86\u5427", "publishtime": "2017-05-09 14:51:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 213, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u8003\u8651\u5ba2\u6237", "publishtime": "2017-05-09 14:07:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 212, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u53d1\u5e03\u5bbf\u4e3b", "publishtime": "2017-05-09 13:49:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 211, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8", "publishtime": "2017-05-09 13:48:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "hujun", "apkver": "51721068", "id": 210, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5feb\u5feb\u6765\u548c\u5feb\u4e50\u54c8", "publishtime": "2017-05-09 13:46:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 209, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5361\u8def\u91cc\u7a7a\u95f4\u770b", "publishtime": "2017-05-09 12:46:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 208, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "llljlklkjkjlkjlk", "publishtime": "2017-05-09 12:33:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 207, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580\u53cd\u5bf9\u82cf\u8054\u7a7a\u519b\u554a\u8212\u670d\u591a\u4e86", "publishtime": "2017-05-09 12:17:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 206, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u574e\u574e\u5777\u5777", "publishtime": "2017-05-09 12:05:00", "flag": "", "remarks": "flag=5\r\n", "opuser": "test", "apkver": "51721068", "id": 205, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "\u5580\u5580\u5580", "publishtime": "2017-05-09 11:58:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 204, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}, {"packagepath": "12345678", "publishtime": "2017-05-09 11:56:00", "flag": "test", "remarks": "flag=5\r\n", "opuser": "", "apkver": "51721068", "id": 203, "iidcode": "20170508192357", "packagesize": "23392553", "hostver": "10100054", "packagemd5": "2b9a7c492e639ff6e03a251120f98e18", "channel": "\u624b\u52a9\u6e20\u9053"}], "version": "1.0", "pagecount": 7}
ERROR 2017-05-17 13:27:27,806 views 25604 27040 sidebar svdfdfe
DEBUG 2017-05-17 13:27:27,819 apifuncs 25604 27188 API_GetPublishData None
DEBUG 2017-05-17 13:27:27,819 apifuncs 25604 27188 API_GetPublishData None
DEBUG 2017-05-17 13:27:27,819 apifuncs 25604 27188 API_GetPublishData None
DEBUG 2017-05-17 13:27:27,819 apifuncs 25604 27188 API_GetPublishData 1
DEBUG 2017-05-17 13:27:27,834 apifuncs 25604 27188 API_GetPublishData 7
DEBUG 2017-05-17 13:27:27,845 apifuncs 25604 27188 API_GetPublishData 100008
DEBUG 2017-05-17 13:27:27,855 apifuncs 25604 27188 API_GetPublishData 探寻宝物
DEBUG 2017-05-17 13:27:27,855 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,858 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,858 apifuncs 25604 27188 API_GetPublishData 100008
DEBUG 2017-05-17 13:27:27,861 apifuncs 25604 27188 API_GetPublishData 探寻宝物
DEBUG 2017-05-17 13:27:27,861 apifuncs 25604 27188 API_GetPublishData 999999
DEBUG 2017-05-17 13:27:27,862 apifuncs 25604 27188 API_GetPublishData 全网渠道
DEBUG 2017-05-17 13:27:27,862 apifuncs 25604 27188 API_GetPublishData 2010000006
DEBUG 2017-05-17 13:27:27,865 apifuncs 25604 27188 API_GetPublishData 百度
DEBUG 2017-05-17 13:27:27,865 apifuncs 25604 27188 API_GetPublishData 2010003660
DEBUG 2017-05-17 13:27:27,868 apifuncs 25604 27188 API_GetPublishData qq浏览器
DEBUG 2017-05-17 13:27:27,869 apifuncs 25604 27188 API_GetPublishData 100000
DEBUG 2017-05-17 13:27:27,872 apifuncs 25604 27188 API_GetPublishData 测试渠道
DEBUG 2017-05-17 13:27:27,872 apifuncs 25604 27188 API_GetPublishData 100000
DEBUG 2017-05-17 13:27:27,875 apifuncs 25604 27188 API_GetPublishData 测试渠道
DEBUG 2017-05-17 13:27:27,875 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,877 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,878 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,880 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,881 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,898 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,898 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,900 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,901 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,903 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,903 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,904 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,904 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,907 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,907 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,915 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,915 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,918 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,918 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,924 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,924 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,927 apifuncs 25604 27188 API_GetPublishData 手助渠道
DEBUG 2017-05-17 13:27:27,927 apifuncs 25604 27188 API_GetPublishData 100003
DEBUG 2017-05-17 13:27:27,928 apifuncs 25604 27188 API_GetPublishData 手助渠道
